duration_s,start_row,end_row,distance_m,distance_eligible_for_drift_ratio,baseline_error_m,baseline_drift_ratio,speed_diagnostic_error_m,speed_diagnostic_drift_ratio,phone_imu_error_m,phone_imu_drift_ratio
15,37797,37947,213.13102777777783,True,17.536531360331747,0.08228051796670498,24.78783873360924,0.11630328531730448,45.86297626338247,0.2151867644123677
15,37947,38097,128.03136111111112,True,160.14022608213668,1.250789062088937,12.29471775360782,0.09602895452261836,21.70376864901915,0.16951915890500988
15,38097,38247,101.65466666666669,True,59.99137075187584,0.5901487134731558,29.81107433385019,0.2932582960662588,14.075659331784783,0.13846545164463459
15,38247,38397,81.19755555555557,True,55.06183094210267,0.678121780457162,22.954730553045398,0.28270223648961595,23.300170727785833,0.2869565539056628
15,38397,38547,68.81305555555556,True,25.78234900934005,0.3746723467107912,18.97532677112093,0.2757518412447385,36.23297790997653,0.5265422036189656
15,38547,38697,103.04677777777778,True,69.41765973617314,0.6736519203528476,8.987498859431897,0.0872176603019417,41.18055044926388,0.3996296763210828
15,38697,38847,54.23663888888889,True,63.401862395131126,1.168985831238887,19.05941349376076,0.35141214286538947,26.868956566176575,0.4954023168954344
15,38847,38997,53.462361111111115,True,52.70530803823286,0.9858395129368703,7.438637562540485,0.139137842174249,12.965696334946179,0.24252008451328033
15,38997,39147,95.91463888888887,True,61.440764654324546,0.6405775527706448,13.46472493740687,0.14038237638578732,16.50965564076195,0.17212863262600983
15,39147,39297,43.04266666666666,False,11.91612989080662,,4.219489265424865,,7.984512529352722,
15,39297,39447,144.98208333333332,True,5.530546714512894,0.03814641497320344,3.352784377602713,0.023125508342256403,10.786044886760887,0.07439570903366259
15,39447,39597,74.6926111111111,True,62.15413049202279,0.8321322493273619,14.452753960390428,0.19349643486008042,4.294172122789417,0.057491257286500536
15,39597,39747,89.21100000000001,True,9.633084800688495,0.10798090819168593,16.19063524544599,0.18148698305641667,17.878362411508245,0.20040535821264466
15,39747,39897,85.89111111111113,True,60.754531757969936,0.7073436467642872,35.6505610130723,0.4150669440863763,9.123220685244593,0.1062184499329918
15,39897,40047,119.68077777777779,True,39.838076516536596,0.3328694653915734,3.1444420669411204,0.02627357647006349,1.0159451060681604,0.008488790973221767
15,40047,40197,122.66688888888889,True,32.913586536806434,0.26831679546890125,13.654848529448326,0.11131649830800572,10.520510724212635,0.08576487770666512
15,40197,40347,72.78352777777778,True,40.87447011936201,0.5615895707083571,8.777921984387477,0.1206031399190786,26.096885523897658,0.3585548313016169
15,40347,40497,60.68197222222223,True,55.00056005219168,0.9063739696985331,5.23225534753365,0.08622421381382782,22.25148022698822,0.3666901290798777
15,40497,40647,44.98172222222222,False,6.126334170889739,,3.8342177696535553,,22.165781819099532,
15,40647,40797,91.14133333333332,True,88.65993922619732,0.9727742176202235,20.062752941881154,0.22012792887838475,18.61584404988079,0.20425248752721917
15,40797,40947,157.82236111111112,True,16.82715204290759,0.1066208357576201,12.514666863964868,0.0792959044324157,12.21537027859943,0.07739949011407506
15,40947,41097,76.29372222222223,True,122.11201739955322,1.6005513146137391,10.867708001662063,0.1424456388430948,13.920058100137227,0.18245351904042642
15,41097,41247,134.91941666666668,True,65.0985005812859,0.4824991256975187,1.4828667174547505,0.0109907584400423,19.525761700909975,0.14472165818171692
15,41247,41397,140.33591666666666,True,94.73904381465913,0.675087647303351,14.343645558671811,0.10220936948551526,21.346678500580236,0.15211129843035123
15,41397,41547,151.74375,True,13.730259335632601,0.09048319509457622,2.149774290961965,0.014167135654430348,5.5383495354806325,0.036498040515544346
15,41547,41697,128.44216666666665,True,12.550241850622207,0.09771122814513569,1.1509590384264818,0.00896091266829415,13.78360913914562,0.10731373891345876
